log_id,log_content,root_cause,severity,sw_version,platform,has_missing_blocks,has_overwritten,log_size,component
LOG_00845,"[27.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[27.12.25 01:22:03] Platform: gen4
[27.12.25 01:22:03] Component: Unknown
[27.12.25 01:22:03] ERROR: EXCEPTION in Unknown
[27.12.25 01:22:03] ERROR: FAILED in Unknown
[27.12.25 01:22:03] ERROR: EXCEPTION in Unknown
[27.12.25 01:22:03] INFO: Component initialized successfully
[27.12.25 01:22:03] INFO: System running normally
[27.12.25 01:22:03] DEBUG: Processing event queue",Unknown Issue,MEDIUM,AIVI_SW5244,gen4,True,True,30461,Unknown
LOG_00846,"[25.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[25.12.25 01:22:03] Platform: gen3
[25.12.25 01:22:03] Component: Unknown
[25.12.25 01:22:03] ERROR: ISSUE in Unknown
[25.12.25 01:22:03] ERROR: ISSUE in Unknown
[25.12.25 01:22:03] ERROR: WARNING in Unknown
[25.12.25 01:22:03] ERROR: ISSUE in Unknown
[25.12.25 01:22:03] ERROR: ISSUE in Unknown
[25.12.25 01:22:03] ERROR: WARNING in Unknown
[25.12.25 01:22:03] INFO: Component initialized successfully
[25.12.25 01:22:03] INFO: System running normally",Unknown Issue,MEDIUM,PIVI_SW4100,gen3,True,False,37010,Unknown
LOG_00847,"[12.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[12.01.26 01:22:03] Platform: gen3
[12.01.26 01:22:03] Component: Unknown
[12.01.26 01:22:03] ERROR: EXCEPTION in Unknown
[12.01.26 01:22:03] ERROR: FAILED in Unknown
[12.01.26 01:22:03] ERROR: FAILED in Unknown
[12.01.26 01:22:03] INFO: System running normally
[12.01.26 01:22:03] INFO: Component initialized successfully",Unknown Issue,MEDIUM,AIVI_SW5244,gen3,False,False,35064,Unknown
LOG_00848,"[13.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[13.01.26 01:22:03] Platform: gen4
[13.01.26 01:22:03] Component: Communication
[13.01.26 01:22:03] WARNING: CAN bus error detected
[13.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[13.01.26 01:22:03] TRACE: Bus-off state entered
[13.01.26 01:22:03] INFO: Error counter: 105
[13.01.26 01:22:03] ERROR: BUS on CAN interface
[13.01.26 01:22:03] INFO: Component initialized successfully",CAN Bus Error,MEDIUM,AIVI_SW5244,gen4,False,False,3227,Network
LOG_00849,"[17.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[17.01.26 01:22:03] Platform: gen3
[17.01.26 01:22:03] Component: Kernel
[17.01.26 01:22:03] CRITICAL: Kernel panic detected
[17.01.26 01:22:03] ERROR: Unable to handle kernel NULL pointer dereference
[17.01.26 01:22:03] TRACE: Exception at address 0x1F62
[17.01.26 01:22:03] ERROR: CPU 0 FAULT
[17.01.26 01:22:03] CRITICAL: System halted
[17.01.26 01:22:03] INFO: System running normally
[17.01.26 01:22:03] INFO: Component initialized successfully",Kernel Panic,CRITICAL,AIVI_SW5244,gen3,False,True,45307,System
LOG_00850,"[21.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[21.01.26 01:22:03] Platform: gen3
[21.01.26 01:22:03] Component: Multimedia
[21.01.26 01:22:03] WARNING: High memory usage detected
[21.01.26 01:22:03] ERROR: Heap allocation failed in Multimedia
[21.01.26 01:22:03] TRACE: malloc returned NULL
[21.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[21.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[21.01.26 01:22:03] TRACE: MEMORY - size: 3915 bytes
[21.01.26 01:22:03] INFO: System running normally
[21.01.26 01:22:03] INFO: Component initialized successfully
[21.01.26 01:22:03] DEBUG: Processing event queue",Memory Leak,HIGH,AIVI_SW5244,gen3,False,True,37452,Multimedia
LOG_00851,"[18.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[18.01.26 01:22:03] Platform: gen3
[18.01.26 01:22:03] Component: Audio
[18.01.26 01:22:03] WARNING: High memory usage detected
[18.01.26 01:22:03] ERROR: Heap allocation failed in Audio
[18.01.26 01:22:03] TRACE: malloc returned NULL
[18.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[18.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[18.01.26 01:22:03] TRACE: ALLOCATION - size: 1395 bytes
[18.01.26 01:22:03] INFO: System running normally
[18.01.26 01:22:03] INFO: Component initialized successfully",Memory Leak,HIGH,AIVI_SW5244,gen3,False,False,46042,Navigation
LOG_00852,"[20.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[20.01.26 01:22:03] Platform: gen3
[20.01.26 01:22:03] Component: Kernel
[20.01.26 01:22:03] CRITICAL: Kernel panic detected
[20.01.26 01:22:03] ERROR: Unable to handle kernel NULL pointer dereference
[20.01.26 01:22:03] TRACE: Exception at address 0x1E64
[20.01.26 01:22:03] ERROR: CPU 0 EXCEPTION
[20.01.26 01:22:03] CRITICAL: System halted
[20.01.26 01:22:03] INFO: System running normally
[20.01.26 01:22:03] INFO: Component initialized successfully",Kernel Panic,CRITICAL,AIVI_SW5250,gen3,False,False,9664,Kernel
LOG_00853,"[13.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[13.01.26 01:22:03] Platform: gen4
[13.01.26 01:22:03] Component: System
[13.01.26 01:22:03] ERROR: RUNNING in System
[13.01.26 01:22:03] ERROR: OK in System
[13.01.26 01:22:03] ERROR: RUNNING in System
[13.01.26 01:22:03] ERROR: SUCCESS in System
[13.01.26 01:22:03] INFO: Component initialized successfully",No Issue,LOW,AIVI_SW5244,gen4,True,False,1375,System
LOG_00854,"[01.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[01.01.26 01:22:03] Platform: gen4
[01.01.26 01:22:03] Component: Network
[01.01.26 01:22:03] WARNING: CAN bus error detected
[01.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[01.01.26 01:22:03] TRACE: Bus-off state entered
[01.01.26 01:22:03] INFO: Error counter: 55
[01.01.26 01:22:03] ERROR: ARBITRATION on CAN interface
[01.01.26 01:22:03] DEBUG: Processing event queue",CAN Bus Error,MEDIUM,AIVI_SW5250,gen4,False,False,714,Communication
LOG_00855,"[13.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[13.01.26 01:22:03] Platform: gen3
[13.01.26 01:22:03] Component: Unknown
[13.01.26 01:22:03] ERROR: ERROR in Unknown
[13.01.26 01:22:03] ERROR: WARNING in Unknown
[13.01.26 01:22:03] ERROR: WARNING in Unknown
[13.01.26 01:22:03] ERROR: WARNING in Unknown
[13.01.26 01:22:03] ERROR: EXCEPTION in Unknown
[13.01.26 01:22:03] ERROR: EXCEPTION in Unknown
[13.01.26 01:22:03] DEBUG: Processing event queue
[13.01.26 01:22:03] INFO: System running normally",Unknown Issue,MEDIUM,PIVI_SW4100,gen3,True,True,19644,Unknown
LOG_00856,"[18.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[18.01.26 01:22:03] Platform: gen4
[18.01.26 01:22:03] Component: Unknown
[18.01.26 01:22:03] ERROR: ERROR in Unknown
[18.01.26 01:22:03] ERROR: FAILED in Unknown
[18.01.26 01:22:03] ERROR: FAILED in Unknown
[18.01.26 01:22:03] ERROR: WARNING in Unknown
[18.01.26 01:22:03] DEBUG: Processing event queue
[18.01.26 01:22:03] INFO: System running normally",Unknown Issue,MEDIUM,AIVI_SW5250,gen4,False,True,7404,Unknown
LOG_00857,"[09.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[09.01.26 01:22:03] Platform: gen3
[09.01.26 01:22:03] Component: Power
[09.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[09.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[09.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[09.01.26 01:22:03] INFO: Last task: Power_handler
[09.01.26 01:22:03] CRITICAL: System HANG
[09.01.26 01:22:03] INFO: System running normally
[09.01.26 01:22:03] DEBUG: Processing event queue",Watchdog Timeout,CRITICAL,AIVI_SW5250,gen3,True,False,1134,Power
LOG_00858,"[09.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[09.01.26 01:22:03] Platform: gen3
[09.01.26 01:22:03] Component: Communication
[09.01.26 01:22:03] ERROR: TCP in Communication
[09.01.26 01:22:03] ERROR: REFUSED in Communication
[09.01.26 01:22:03] ERROR: TCP in Communication
[09.01.26 01:22:03] ERROR: CONNECTION in Communication
[09.01.26 01:22:03] INFO: System running normally",Network Timeout,LOW,PIVI_SW4110,gen3,True,False,21570,Network
LOG_00859,"[20.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[20.01.26 01:22:03] Platform: gen3
[20.01.26 01:22:03] Component: Unknown
[20.01.26 01:22:03] ERROR: FAILED in Unknown
[20.01.26 01:22:03] ERROR: ERROR in Unknown
[20.01.26 01:22:03] ERROR: ERROR in Unknown
[20.01.26 01:22:03] ERROR: WARNING in Unknown
[20.01.26 01:22:03] DEBUG: Processing event queue
[20.01.26 01:22:03] INFO: System running normally
[20.01.26 01:22:03] INFO: Component initialized successfully",Unknown Issue,MEDIUM,AIVI_SW5250,gen3,False,True,8533,Unknown
LOG_00860,"[17.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[17.01.26 01:22:03] Platform: gen3
[17.01.26 01:22:03] Component: Communication
[17.01.26 01:22:03] WARNING: CAN bus error detected
[17.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[17.01.26 01:22:03] TRACE: Bus-off state entered
[17.01.26 01:22:03] INFO: Error counter: 211
[17.01.26 01:22:03] ERROR: ARBITRATION on CAN interface
[17.01.26 01:22:03] INFO: System running normally",CAN Bus Error,MEDIUM,PIVI_SW4100,gen3,True,False,31946,CAN
LOG_00861,"[18.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[18.01.26 01:22:03] Platform: gen3
[18.01.26 01:22:03] Component: System
[18.01.26 01:22:03] INFO: Starting software update
[18.01.26 01:22:03] WARNING: Update verification failed
[18.01.26 01:22:03] ERROR: Flash write error at block 126
[18.01.26 01:22:03] TRACE: Rolling back to previous version
[18.01.26 01:22:03] CRITICAL: Software UPDATE
[18.01.26 01:22:03] INFO: System running normally
[18.01.26 01:22:03] DEBUG: Processing event queue",SW Update Failure,HIGH,AIVI_SW5244,gen3,True,True,11739,SW_SWUPDATE
LOG_00862,"[06.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[06.01.26 01:22:03] Platform: gen4
[06.01.26 01:22:03] Component: Kernel
[06.01.26 01:22:03] CRITICAL: Kernel panic detected
[06.01.26 01:22:03] ERROR: Unable to handle kernel NULL pointer dereference
[06.01.26 01:22:03] TRACE: Exception at address 0x1053
[06.01.26 01:22:03] ERROR: CPU 2 KERNEL
[06.01.26 01:22:03] CRITICAL: System halted
[06.01.26 01:22:03] DEBUG: Processing event queue
[06.01.26 01:22:03] INFO: Component initialized successfully
[06.01.26 01:22:03] INFO: System running normally",Kernel Panic,CRITICAL,AIVI_SW5244,gen4,True,False,35201,Kernel
LOG_00863,"[12.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[12.01.26 01:22:03] Platform: gen4
[12.01.26 01:22:03] Component: CAN
[12.01.26 01:22:03] WARNING: CAN bus error detected
[12.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[12.01.26 01:22:03] TRACE: Bus-off state entered
[12.01.26 01:22:03] INFO: Error counter: 116
[12.01.26 01:22:03] ERROR: COMMUNICATION on CAN interface
[12.01.26 01:22:03] INFO: System running normally",CAN Bus Error,MEDIUM,AIVI_SW5244,gen4,False,True,32985,CAN
LOG_00864,"[13.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[13.01.26 01:22:03] Platform: gen3
[13.01.26 01:22:03] Component: System
[13.01.26 01:22:03] INFO: Starting software update
[13.01.26 01:22:03] WARNING: Update verification failed
[13.01.26 01:22:03] ERROR: Flash write error at block 674
[13.01.26 01:22:03] TRACE: Rolling back to previous version
[13.01.26 01:22:03] CRITICAL: Software UPDATE
[13.01.26 01:22:03] DEBUG: Processing event queue",SW Update Failure,HIGH,PIVI_SW4110,gen3,True,True,39226,SW_SWUPDATE
LOG_00865,"[05.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[05.01.26 01:22:03] Platform: gen4
[05.01.26 01:22:03] Component: Storage
[05.01.26 01:22:03] ERROR: DISK in Storage
[05.01.26 01:22:03] ERROR: MOUNT in Storage
[05.01.26 01:22:03] ERROR: INODE in Storage
[05.01.26 01:22:03] ERROR: INODE in Storage
[05.01.26 01:22:03] ERROR: CORRUPT in Storage
[05.01.26 01:22:03] DEBUG: Processing event queue
[05.01.26 01:22:03] INFO: System running normally",File System Error,MEDIUM,PIVI_SW4110,gen4,False,True,48341,FileSystem
LOG_00866,"[24.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[24.12.25 01:22:03] Platform: gen3
[24.12.25 01:22:03] Component: CAN
[24.12.25 01:22:03] WARNING: CAN bus error detected
[24.12.25 01:22:03] ERROR: Frame transmission failed on CAN2
[24.12.25 01:22:03] TRACE: Bus-off state entered
[24.12.25 01:22:03] INFO: Error counter: 58
[24.12.25 01:22:03] ERROR: COMMUNICATION on CAN interface
[24.12.25 01:22:03] INFO: System running normally",CAN Bus Error,MEDIUM,AIVI_SW5244,gen3,True,False,7656,Communication
LOG_00867,"[01.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[01.01.26 01:22:03] Platform: gen4
[01.01.26 01:22:03] Component: System
[01.01.26 01:22:03] INFO: Starting software update
[01.01.26 01:22:03] WARNING: Update verification failed
[01.01.26 01:22:03] ERROR: Flash write error at block 109
[01.01.26 01:22:03] TRACE: Rolling back to previous version
[01.01.26 01:22:03] CRITICAL: Software FLASH
[01.01.26 01:22:03] INFO: System running normally
[01.01.26 01:22:03] INFO: Component initialized successfully",SW Update Failure,HIGH,AIVI_SW5250,gen4,False,True,11120,System
LOG_00868,"[23.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[23.12.25 01:22:03] Platform: gen4
[23.12.25 01:22:03] Component: System
[23.12.25 01:22:03] ERROR: OK in System
[23.12.25 01:22:03] ERROR: NORMAL in System
[23.12.25 01:22:03] ERROR: SUCCESS in System
[23.12.25 01:22:03] ERROR: COMPLETED in System
[23.12.25 01:22:03] ERROR: RUNNING in System
[23.12.25 01:22:03] ERROR: COMPLETED in System
[23.12.25 01:22:03] DEBUG: Processing event queue
[23.12.25 01:22:03] INFO: System running normally",No Issue,LOW,PIVI_SW4100,gen4,False,True,13007,System
LOG_00869,"[22.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[22.01.26 01:22:03] Platform: gen4
[22.01.26 01:22:03] Component: System
[22.01.26 01:22:03] CRITICAL: Kernel panic detected
[22.01.26 01:22:03] ERROR: Unable to handle kernel NULL pointer dereference
[22.01.26 01:22:03] TRACE: Exception at address 0x24E9
[22.01.26 01:22:03] ERROR: CPU 1 CRASH
[22.01.26 01:22:03] CRITICAL: System halted
[22.01.26 01:22:03] INFO: Component initialized successfully",Kernel Panic,CRITICAL,PIVI_SW4110,gen4,False,False,18301,Kernel
LOG_00870,"[24.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[24.12.25 01:22:03] Platform: gen3
[24.12.25 01:22:03] Component: System
[24.12.25 01:22:03] ERROR: NORMAL in System
[24.12.25 01:22:03] ERROR: NORMAL in System
[24.12.25 01:22:03] ERROR: OK in System
[24.12.25 01:22:03] DEBUG: Processing event queue
[24.12.25 01:22:03] INFO: Component initialized successfully",No Issue,LOW,AIVI_SW5244,gen3,True,False,47152,System
LOG_00871,"[21.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[21.01.26 01:22:03] Platform: gen4
[21.01.26 01:22:03] Component: FileSystem
[21.01.26 01:22:03] ERROR: DISK in FileSystem
[21.01.26 01:22:03] ERROR: MOUNT in FileSystem
[21.01.26 01:22:03] ERROR: INODE in FileSystem
[21.01.26 01:22:03] ERROR: DISK in FileSystem
[21.01.26 01:22:03] ERROR: INODE in FileSystem
[21.01.26 01:22:03] ERROR: READ in FileSystem
[21.01.26 01:22:03] DEBUG: Processing event queue
[21.01.26 01:22:03] INFO: Component initialized successfully",File System Error,MEDIUM,PIVI_SW4110,gen4,True,False,12635,FileSystem
LOG_00872,"[26.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[26.12.25 01:22:03] Platform: gen3
[26.12.25 01:22:03] Component: Sensors
[26.12.25 01:22:03] ERROR: GPIO in Sensors
[26.12.25 01:22:03] ERROR: HARDWARE in Sensors
[26.12.25 01:22:03] ERROR: SPI in Sensors
[26.12.25 01:22:03] ERROR: SENSOR in Sensors
[26.12.25 01:22:03] DEBUG: Processing event queue
[26.12.25 01:22:03] INFO: System running normally",Hardware Fault,HIGH,PIVI_SW4100,gen3,False,False,22068,Sensors
LOG_00873,"[24.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[24.12.25 01:22:03] Platform: gen4
[24.12.25 01:22:03] Component: System
[24.12.25 01:22:03] ERROR: SUCCESS in System
[24.12.25 01:22:03] ERROR: SUCCESS in System
[24.12.25 01:22:03] ERROR: SUCCESS in System
[24.12.25 01:22:03] ERROR: SUCCESS in System
[24.12.25 01:22:03] ERROR: NORMAL in System
[24.12.25 01:22:03] ERROR: COMPLETED in System
[24.12.25 01:22:03] DEBUG: Processing event queue
[24.12.25 01:22:03] INFO: Component initialized successfully",No Issue,LOW,PIVI_SW4100,gen4,True,True,48602,System
LOG_00874,"[10.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[10.01.26 01:22:03] Platform: gen4
[10.01.26 01:22:03] Component: Kernel
[10.01.26 01:22:03] CRITICAL: Kernel panic detected
[10.01.26 01:22:03] ERROR: Unable to handle kernel NULL pointer dereference
[10.01.26 01:22:03] TRACE: Exception at address 0x1737
[10.01.26 01:22:03] ERROR: CPU 2 FAULT
[10.01.26 01:22:03] CRITICAL: System halted
[10.01.26 01:22:03] INFO: Component initialized successfully",Kernel Panic,CRITICAL,PIVI_SW4110,gen4,True,False,42938,Kernel
LOG_00875,"[22.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[22.01.26 01:22:03] Platform: gen3
[22.01.26 01:22:03] Component: Multimedia
[22.01.26 01:22:03] WARNING: High memory usage detected
[22.01.26 01:22:03] ERROR: Heap allocation failed in Multimedia
[22.01.26 01:22:03] TRACE: malloc returned NULL
[22.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[22.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[22.01.26 01:22:03] TRACE: HEAP - size: 4255 bytes
[22.01.26 01:22:03] INFO: System running normally
[22.01.26 01:22:03] INFO: Component initialized successfully",Memory Leak,HIGH,PIVI_SW4110,gen3,False,False,23545,Navigation
LOG_00876,"[12.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[12.01.26 01:22:03] Platform: gen4
[12.01.26 01:22:03] Component: Navigation
[12.01.26 01:22:03] WARNING: High memory usage detected
[12.01.26 01:22:03] ERROR: Heap allocation failed in Navigation
[12.01.26 01:22:03] TRACE: malloc returned NULL
[12.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[12.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[12.01.26 01:22:03] TRACE: ALLOCATION - size: 1744 bytes
[12.01.26 01:22:03] DEBUG: Processing event queue
[12.01.26 01:22:03] INFO: System running normally",Memory Leak,HIGH,AIVI_SW5244,gen4,False,False,520,Multimedia
LOG_00877,"[07.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[07.01.26 01:22:03] Platform: gen4
[07.01.26 01:22:03] Component: SW_SWUPDATE
[07.01.26 01:22:03] INFO: Starting software update
[07.01.26 01:22:03] WARNING: Update verification failed
[07.01.26 01:22:03] ERROR: Flash write error at block 748
[07.01.26 01:22:03] TRACE: Rolling back to previous version
[07.01.26 01:22:03] CRITICAL: Software VERSION
[07.01.26 01:22:03] DEBUG: Processing event queue
[07.01.26 01:22:03] INFO: System running normally
[07.01.26 01:22:03] INFO: Component initialized successfully",SW Update Failure,HIGH,AIVI_SW5244,gen4,False,False,38614,SW_SWUPDATE
LOG_00878,"[02.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[02.01.26 01:22:03] Platform: gen3
[02.01.26 01:22:03] Component: System
[02.01.26 01:22:03] INFO: Starting software update
[02.01.26 01:22:03] WARNING: Update verification failed
[02.01.26 01:22:03] ERROR: Flash write error at block 116
[02.01.26 01:22:03] TRACE: Rolling back to previous version
[02.01.26 01:22:03] CRITICAL: Software FAILED
[02.01.26 01:22:03] INFO: System running normally",SW Update Failure,HIGH,PIVI_SW4100,gen3,False,True,36168,System
LOG_00879,"[26.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[26.12.25 01:22:03] Platform: gen4
[26.12.25 01:22:03] Component: System
[26.12.25 01:22:03] CRITICAL: Kernel panic detected
[26.12.25 01:22:03] ERROR: Unable to handle kernel NULL pointer dereference
[26.12.25 01:22:03] TRACE: Exception at address 0x2094
[26.12.25 01:22:03] ERROR: CPU 3 FAULT
[26.12.25 01:22:03] CRITICAL: System halted
[26.12.25 01:22:03] INFO: System running normally
[26.12.25 01:22:03] DEBUG: Processing event queue
[26.12.25 01:22:03] INFO: Component initialized successfully",Kernel Panic,CRITICAL,PIVI_SW4110,gen4,True,True,38184,Kernel
LOG_00880,"[31.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[31.12.25 01:22:03] Platform: gen4
[31.12.25 01:22:03] Component: SW_SWUPDATE
[31.12.25 01:22:03] INFO: Starting software update
[31.12.25 01:22:03] WARNING: Update verification failed
[31.12.25 01:22:03] ERROR: Flash write error at block 558
[31.12.25 01:22:03] TRACE: Rolling back to previous version
[31.12.25 01:22:03] CRITICAL: Software INSTALLATION
[31.12.25 01:22:03] DEBUG: Processing event queue",SW Update Failure,HIGH,PIVI_SW4100,gen4,False,True,40013,System
LOG_00881,"[22.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[22.01.26 01:22:03] Platform: gen4
[22.01.26 01:22:03] Component: Network
[22.01.26 01:22:03] ERROR: SOCKET in Network
[22.01.26 01:22:03] ERROR: REFUSED in Network
[22.01.26 01:22:03] ERROR: CONNECTION in Network
[22.01.26 01:22:03] ERROR: CONNECTION in Network
[22.01.26 01:22:03] ERROR: SOCKET in Network
[22.01.26 01:22:03] ERROR: NETWORK in Network
[22.01.26 01:22:03] INFO: Component initialized successfully
[22.01.26 01:22:03] DEBUG: Processing event queue",Network Timeout,LOW,PIVI_SW4110,gen4,True,False,18600,Communication
LOG_00882,"[19.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[19.01.26 01:22:03] Platform: gen4
[19.01.26 01:22:03] Component: Kernel
[19.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[19.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[19.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[19.01.26 01:22:03] INFO: Last task: Kernel_handler
[19.01.26 01:22:03] CRITICAL: System TIMEOUT
[19.01.26 01:22:03] INFO: System running normally",Watchdog Timeout,CRITICAL,AIVI_SW5244,gen4,False,False,13657,Power
